asset,date,time,open,max,min,close,volume_usd,quantity
ICFFUT,2024-07-24,12:06:00,"232,75","232,75","232,75","232,75","162.927,44",7
ICFFUT,2024-07-24,12:07:00,"232,67","232,67","232,63","232,63","69.797,82",3
ICFFUT,2024-07-24,12:13:00,"233,04","233,84","233,04","233,84","396.241,34",17
ICFFUT,2024-07-24,12:58:00,"233,00","233,04","233,00","233,04","46.603,11",2
ICFFUT,2024-07-24,14:34:00,"231,62","231,62","231,62","231,62","23.162,46",1
ICFFUT,2024-07-24,13:08:00,"233,12","233,12","232,79","232,79","116.505,76",5
ICFFUT,2024-07-24,14:03:00,"232,03","232,03","232,03","232,03","46.405,55",2
ICFFUT,2024-07-24,14:06:00,"232,03","232,03","232,03","232,03","92.811,11",4
ICFFUT,2024-07-24,14:09:00,"232,23","232,23","232,23","232,23","209.006,42",9
ICFFUT,2024-07-24,14:16:00,"232,23","232,23","232,23","232,23","23.222,94",1
ICFFUT,2024-07-24,14:24:00,"232,03","232,03","232,03","232,03","23.202,78",1
ICFFUT,2024-07-24,14:26:00,"232,23","232,23","232,23","232,23","139.337,61",6
ICFFUT,2024-07-24,14:29:00,"232,07","232,07","231,75","231,83","347.759,43",15
ICFFUT,2024-07-24,14:30:00,"231,83","231,83","231,75","231,75","46.357,17",2
ICFFUT,2024-07-24,11:16:00,"233,88","233,88","233,60","233,60","116.888,78",5
ICFFUT,2024-07-24,14:36:00,"231,83","231,83","231,83","231,83","46.365,24",2
ICFFUT,2024-07-24,14:37:00,"231,83","231,83","231,83","231,83","46.365,24",2
ICFFUT,2024-07-24,14:38:00,"231,83","231,83","231,83","231,83","324.556,65",14
ICFFUT,2024-07-24,14:43:00,"231,62","231,62","231,62","231,62","23.162,46",1
ICFFUT,2024-07-24,14:56:00,"231,50","231,50","231,30","231,30","462.878,26",20
ICFFUT,2024-07-24,14:58:00,"231,54","231,66","231,54","231,66","46.320,89",2
ICFFUT,2024-07-24,14:59:00,"231,58","231,58","231,58","231,58","23.158,43",1
ICFFUT,2024-07-24,15:32:00,"232,79","232,79","232,47","232,63","116.336,42",5
ICFFUT,2024-07-24,13:56:00,"232,27","232,27","232,03","232,03","232.197,10",10
ICFFUT,2024-07-24,13:00:00,"233,04","233,04","233,04","233,04","46.607,14",2
ICFFUT,2024-07-24,13:55:00,"232,35","232,35","232,27","232,27","46.462,00",2
ICFFUT,2024-07-24,13:48:00,"232,35","232,35","232,35","232,35","23.235,03",1
ICFFUT,2024-07-24,13:09:00,"232,91","232,96","232,87","232,96","93.165,90",4
ICFFUT,2024-07-24,13:10:00,"232,87","232,87","232,83","232,83","46.570,86",2
ICFFUT,2024-07-24,13:11:00,"232,79","232,79","232,71","232,71","46.550,70",2
ICFFUT,2024-07-24,13:15:00,"232,87","232,91","232,83","232,83","69.862,33",3
ICFFUT,2024-07-24,13:16:00,"232,71","232,71","232,71","232,71","69.813,95",3
ICFFUT,2024-07-24,13:20:00,"233,40","233,44","233,40","233,44","70.023,60",3
ICFFUT,2024-07-24,13:21:00,"232,96","232,96","232,96","232,96","23.295,51",1
ICFFUT,2024-07-24,13:23:00,"232,96","233,04","232,75","232,75","116.461,41",5
ICFFUT,2024-07-24,13:24:00,"232,75","232,75","232,55","232,55","535.220,12",23
ICFFUT,2024-07-24,13:27:00,"232,63","232,63","232,63","232,63","23.263,25",1
ICFFUT,2024-07-24,13:28:00,"232,27","232,27","232,23","232,23","232.233,39",10
ICFFUT,2024-07-24,13:29:00,"232,27","232,27","232,27","232,27","23.226,97",1
ICFFUT,2024-07-24,13:39:00,"232,39","232,39","232,39","232,39","23.239,06",1
ICFFUT,2024-07-24,13:40:00,"232,39","232,39","232,39","232,39","46.478,12",2
ICFFUT,2024-07-24,13:41:00,"232,43","232,43","232,43","232,43","46.486,19",2
ICFFUT,2024-07-24,13:44:00,"232,31","232,31","232,31","232,31","23.231,00",1
ICFFUT,2024-07-24,13:47:00,"232,39","232,39","232,39","232,39","23.239,06",1
ICFFUT,2024-07-24,13:51:00,"232,39","232,39","232,35","232,35","69.709,12",3
ICFFUT,2024-07-24,11:15:00,"233,88","233,88","233,88","233,88","23.388,24",1
ICFFUT,2024-07-24,09:18:00,"234,08","234,41","234,08","234,41","46.849,05",2
ICFFUT,2024-07-24,11:10:00,"234,45","234,45","234,45","234,45","23.444,68",1
ICFFUT,2024-07-24,09:38:00,"233,80","233,80","233,80","233,80","23.380,17",1
ICFFUT,2024-07-24,09:39:00,"233,48","233,48","233,28","233,48","93.371,52",4
ICFFUT,2024-07-24,09:41:00,"233,20","233,20","233,12","233,12","163.229,82",7
ICFFUT,2024-07-24,09:42:00,"233,04","233,04","232,63","232,67","349.210,86",15
ICFFUT,2024-07-24,09:43:00,"232,87","232,87","232,87","232,87","23.287,44",1
ICFFUT,2024-07-24,09:44:00,"233,00","233,00","233,00","233,00","46.599,08",2
ICFFUT,2024-07-24,09:47:00,"232,87","232,87","232,79","232,79","395.866,38",17
ICFFUT,2024-07-24,09:48:00,"232,79","232,87","232,79","232,87","279.400,94",12
ICFFUT,2024-07-24,09:49:00,"232,79","233,00","232,79","233,00","162.991,95",7
ICFFUT,2024-07-24,09:50:00,"233,04","233,44","233,04","233,44","186.480,98",8
ICFFUT,2024-07-24,09:54:00,"233,12","233,28","233,08","233,08","69.947,00",3
ICFFUT,2024-07-24,09:55:00,"233,04","233,04","233,04","233,04","139.821,42",6
ICFFUT,2024-07-24,09:57:00,"232,96","233,20","232,96","233,20","675.735,01",29
ICFFUT,2024-07-24,09:58:00,"233,24","233,48","233,24","233,40","466.764,88",20
ICFFUT,2024-07-24,09:59:00,"233,48","233,48","233,32","233,32","630.220,47",27
ICFFUT,2024-07-24,10:00:00,"233,36","233,68","233,36","233,56","1.634.987,39",70
ICFFUT,2024-07-24,10:01:00,"233,24","233,24","233,16","233,16","139.918,19",6
ICFFUT,2024-07-24,09:35:00,"233,68","233,72","233,68","233,72","140.212,50",6
ICFFUT,2024-07-24,10:04:00,"233,04","233,04","233,04","233,04","116.517,85",5
ICFFUT,2024-07-24,09:34:00,"233,04","233,04","233,04","233,04","23.303,57",1
ICFFUT,2024-07-24,09:30:00,"233,96","233,96","232,63","232,63","910.395,51",39
ICFFUT,2024-07-24,11:12:00,"233,96","233,96","233,96","233,96","23.396,30",1
ICFFUT,2024-07-24,09:01:00,"236,54","236,54","236,54","236,54","47.308,67",2
ICFFUT,2024-07-24,09:05:00,"236,79","236,79","236,79","236,79","23.678,52",1
ICFFUT,2024-07-24,09:10:00,"236,66","236,66","236,66","236,66","118.332,14",5
ICFFUT,2024-07-24,09:12:00,"236,34","236,34","236,34","236,34","23.634,17",1
ICFFUT,2024-07-24,09:13:00,"236,34","236,34","236,34","236,34","23.634,17",1
ICFFUT,2024-07-24,09:15:00,"236,26","236,38","236,26","236,26","94.528,64",4
ICFFUT,2024-07-24,09:16:00,"236,26","236,26","234,65","234,65","848.153,21",36
ICFFUT,2024-07-24,09:17:00,"234,65","234,65","233,84","234,00","749.701,67",32
ICFFUT,2024-07-24,09:19:00,"234,16","234,49","234,16","234,49","46.865,17",2
ICFFUT,2024-07-24,09:20:00,"234,49","234,49","234,49","234,49","117.243,57",5
ICFFUT,2024-07-24,09:22:00,"234,33","234,33","234,33","234,33","23.432,59",1
ICFFUT,2024-07-24,09:23:00,"234,45","234,45","234,45","234,45","23.444,68",1
ICFFUT,2024-07-24,09:24:00,"234,53","234,53","234,53","234,53","117.263,73",5
ICFFUT,2024-07-24,09:27:00,"234,49","234,53","234,49","234,53","46.901,46",2
ICFFUT,2024-07-24,09:28:00,"234,25","234,25","234,25","234,25","117.122,62",5
ICFFUT,2024-07-24,09:29:00,"234,04","234,33","234,04","234,33","70.269,54",3
ICFFUT,2024-07-24,09:33:00,"233,04","233,12","233,00","233,00","93.218,31",4
ICFFUT,2024-07-24,10:05:00,"232,67","232,67","232,43","232,43","209.332,99",9
ICFFUT,2024-07-24,09:11:00,"236,42","236,42","236,26","236,26","259.943,67",11
ICFFUT,2024-07-24,10:07:00,"233,00","233,04","233,00","233,04","93.210,25",4
ICFFUT,2024-07-24,10:41:00,"233,44","233,44","233,44","233,44","23.343,89",1
ICFFUT,2024-07-24,10:42:00,"233,44","233,44","233,16","233,16","163.379,00",7
ICFFUT,2024-07-24,10:46:00,"233,28","233,28","233,16","233,16","46.643,43",2
ICFFUT,2024-07-24,10:49:00,"233,16","233,16","233,12","233,12","69.938,93",3
ICFFUT,2024-07-24,10:50:00,"233,12","233,12","232,63","232,63","419.157,86",18
ICFFUT,2024-07-24,10:52:00,"232,71","232,71","232,71","232,71","23.271,32",1
ICFFUT,2024-07-24,10:56:00,"233,24","233,24","233,24","233,24","139.942,38",6
ICFFUT,2024-07-24,10:57:00,"233,20","233,36","233,20","233,36","583.177,90",25
ICFFUT,2024-07-24,10:59:00,"233,52","233,52","233,52","233,52","93.407,81",4
ICFFUT,2024-07-24,11:00:00,"233,52","233,52","233,44","233,44","140.103,65",6
ICFFUT,2024-07-24,11:01:00,"233,48","233,48","233,48","233,48","186.783,36",8
ICFFUT,2024-07-24,11:02:00,"233,12","233,12","233,12","233,12","23.311,63",1
ICFFUT,2024-07-24,11:03:00,"233,52","233,84","233,52","233,84","537.385,18",23
ICFFUT,2024-07-24,11:04:00,"233,88","233,88","233,76","233,84","420.879,42",18
ICFFUT,2024-07-24,11:06:00,"234,20","234,29","234,20","234,29","210.820,71",9
ICFFUT,2024-07-24,11:07:00,"233,84","233,84","233,84","233,84","23.384,21",1
ICFFUT,2024-07-24,10:06:00,"232,67","232,67","232,67","232,67","23.267,28",1
ICFFUT,2024-07-24,10:40:00,"233,48","233,48","233,48","233,48","23.347,92",1
ICFFUT,2024-07-24,10:39:00,"233,76","233,84","233,60","233,60","187.013,17",8
ICFFUT,2024-07-24,11:05:00,"233,68","233,88","233,68","233,88","93.532,79",4
ICFFUT,2024-07-24,10:36:00,"233,44","233,44","233,44","233,44","23.343,89",1
ICFFUT,2024-07-24,10:08:00,"233,00","233,00","233,00","233,00","23.299,54",1
ICFFUT,2024-07-24,10:38:00,"233,64","233,64","233,64","233,64","23.364,05",1
ICFFUT,2024-07-24,10:09:00,"233,04","233,12","233,04","233,12","69.918,78",3
ICFFUT,2024-07-24,10:10:00,"233,36","233,44","233,36","233,44","70.019,57",3
ICFFUT,2024-07-24,10:11:00,"233,44","233,44","233,44","233,44","23.343,89",1
ICFFUT,2024-07-24,10:13:00,"233,08","233,08","233,04","233,04","69.914,74",3
ICFFUT,2024-07-24,10:15:00,"233,04","233,04","233,04","233,04","23.303,57",1
ICFFUT,2024-07-24,10:16:00,"233,04","233,04","233,04","233,04","326.249,99",14
ICFFUT,2024-07-24,10:19:00,"233,04","233,04","233,04","233,04","23.303,57",1
ICFFUT,2024-07-24,11:08:00,"233,84","234,45","233,84","234,45","117.029,89",5
ICFFUT,2024-07-24,10:21:00,"232,79","232,79","232,79","232,79","23.279,38",1
ICFFUT,2024-07-24,10:20:00,"233,04","233,12","233,04","233,12","46.615,20",2
ICFFUT,2024-07-24,10:33:00,"233,04","233,04","233,04","233,04","69.910,71",3
ICFFUT,2024-07-24,10:32:00,"233,16","233,16","233,16","233,16","23.315,67",1
ICFFUT,2024-07-24,10:30:00,"233,04","233,04","232,91","232,91","116.505,76",5
ICFFUT,2024-07-24,10:34:00,"233,28","233,28","233,28","233,28","23.327,76",1
ICFFUT,2024-07-24,10:29:00,"233,04","233,04","233,04","233,04","23.303,57",1
ICFFUT,2024-07-24,10:23:00,"233,04","233,04","233,04","233,04","23.303,57",1
ICFFUT,2024-07-24,10:24:00,"232,91","232,91","232,91","232,91","23.291,48",1
ICFFUT,2024-07-25,13:01:00,"235,78","235,86","235,78","235,86","400.910,11",17
ICFFUT,2024-07-25,12:39:00,"235,45","235,45","235,45","235,45","23.545,48",1
ICFFUT,2024-07-25,12:40:00,"235,45","235,45","235,45","235,45","47.090,95",2
ICFFUT,2024-07-25,12:45:00,"235,41","235,45","235,41","235,41","635.695,60",27
ICFFUT,2024-07-25,12:46:00,"235,45","235,45","235,45","235,45","23.545,48",1
ICFFUT,2024-07-25,12:50:00,"235,05","235,05","235,05","235,05","23.505,16",1
ICFFUT,2024-07-25,12:52:00,"235,41","235,45","235,41","235,45","94.177,87",4
ICFFUT,2024-07-25,12:53:00,"235,45","235,45","235,45","235,45","23.545,48",1
ICFFUT,2024-07-25,12:54:00,"235,50","235,50","235,50","235,50","23.549,51",1
ICFFUT,2024-07-25,12:36:00,"234,97","234,97","234,97","234,97","23.497,10",1
ICFFUT,2024-07-25,12:56:00,"235,41","235,41","235,13","235,13","70.567,89",3
ICFFUT,2024-07-25,12:57:00,"235,37","235,37","235,37","235,37","47.074,83",2
ICFFUT,2024-07-25,12:58:00,"235,54","235,74","235,54","235,62","518.464,13",22
ICFFUT,2024-07-25,12:59:00,"235,62","235,74","235,62","235,74","306.433,89",13
ICFFUT,2024-07-25,13:00:00,"235,78","235,78","235,78","235,78","70.733,19",3
ICFFUT,2024-07-25,12:55:00,"235,45","235,50","235,41","235,41","259.004,27",11
ICFFUT,2024-07-25,12:23:00,"235,45","235,45","235,45","235,45","94.181,90",4
ICFFUT,2024-07-25,12:25:00,"235,78","235,78","235,78","235,78","23.577,73",1
ICFFUT,2024-07-25,11:42:00,"233,04","233,04","233,04","233,04","2.004.107,07",86
ICFFUT,2024-07-25,13:02:00,"235,94","235,94","235,94","235,94","47.187,71",2
ICFFUT,2024-07-25,11:48:00,"233,20","233,20","233,20","233,20","69.959,09",3
ICFFUT,2024-07-25,11:50:00,"233,48","233,88","233,48","233,84","327.217,61",14
ICFFUT,2024-07-25,11:53:00,"233,92","233,92","233,92","233,92","46.784,54",2
ICFFUT,2024-07-25,11:54:00,"234,12","234,61","234,12","234,61","210.848,93",9
ICFFUT,2024-07-25,11:55:00,"233,96","233,96","233,96","233,96","46.792,60",2
ICFFUT,2024-07-25,11:59:00,"234,65","235,17","234,65","235,17","70.495,32",3
ICFFUT,2024-07-25,12:01:00,"234,85","234,85","234,85","234,85","23.485,00",1
ICFFUT,2024-07-25,12:02:00,"234,65","234,65","234,65","234,65","23.464,84",1
ICFFUT,2024-07-25,12:13:00,"234,97","235,13","234,97","235,13","117.513,70",5
ICFFUT,2024-07-25,12:18:00,"235,17","235,17","235,17","235,17","70.551,76",3
ICFFUT,2024-07-25,12:19:00,"235,33","235,45","235,33","235,45","164.786,08",7
ICFFUT,2024-07-25,12:22:00,"235,37","235,37","235,37","235,37","47.074,83",2
ICFFUT,2024-07-25,12:24:00,"235,98","236,26","235,98","236,02","165.257,80",7
ICFFUT,2024-07-25,12:31:00,"235,58","235,58","235,58","235,58","23.557,57",1
ICFFUT,2024-07-25,12:11:00,"234,65","234,65","234,65","234,65","93.859,36",4
ICFFUT,2024-07-25,13:41:00,"235,66","235,66","235,62","235,62","70.688,84",3
ICFFUT,2024-07-25,13:06:00,"235,01","235,01","235,01","235,01","47.002,25",2
ICFFUT,2024-07-25,13:47:00,"235,45","235,45","235,45","235,45","70.636,43",3
ICFFUT,2024-07-25,13:48:00,"235,45","235,45","235,45","235,45","164.818,33",7
ICFFUT,2024-07-25,13:54:00,"235,45","235,45","235,45","235,45","23.545,48",1
ICFFUT,2024-07-25,13:58:00,"235,17","235,17","235,17","235,17","23.517,25",1
ICFFUT,2024-07-25,14:11:00,"234,85","234,85","234,85","234,85","70.455,00",3
ICFFUT,2024-07-25,14:15:00,"234,81","234,81","234,81","234,81","23.480,97",1
ICFFUT,2024-07-25,14:16:00,"234,73","234,73","234,73","234,73","23.472,90",1
ICFFUT,2024-07-25,14:22:00,"234,69","234,69","234,65","234,65","140.793,08",6
ICFFUT,2024-07-25,14:26:00,"234,53","234,53","234,53","234,53","70.358,24",3
ICFFUT,2024-07-25,14:46:00,"234,57","234,57","234,57","234,57","23.456,78",1
ICFFUT,2024-07-25,14:47:00,"234,16","234,57","234,16","234,57","46.873,24",2
ICFFUT,2024-07-25,14:54:00,"234,41","234,41","234,16","234,16","46.857,11",2
ICFFUT,2024-07-25,14:55:00,"234,45","234,45","234,45","234,45","23.444,68",1
ICFFUT,2024-07-25,16:19:00,"235,45","235,45","234,65","234,65","47.010,32",2
ICFFUT,2024-07-25,11:32:00,"232,63","232,63","232,63","232,63","23.263,25",1
ICFFUT,2024-07-25,13:46:00,"235,70","235,70","235,70","235,70","23.569,67",1
ICFFUT,2024-07-25,13:45:00,"235,82","235,82","235,70","235,70","70.721,10",3
ICFFUT,2024-07-25,13:44:00,"235,70","235,70","235,70","235,70","117.848,33",5
ICFFUT,2024-07-25,13:40:00,"235,70","235,70","235,70","235,70","23.569,67",1
ICFFUT,2024-07-25,13:07:00,"234,93","234,93","234,41","234,41","211.046,49",9
ICFFUT,2024-07-25,13:08:00,"234,45","234,45","234,33","234,33","117.187,13",5
ICFFUT,2024-07-25,13:10:00,"234,57","234,57","234,57","234,57","70.370,33",3
ICFFUT,2024-07-25,13:14:00,"235,13","235,13","235,13","235,13","23.513,22",1
ICFFUT,2024-07-25,13:16:00,"235,37","235,45","235,37","235,45","94.165,78",4
ICFFUT,2024-07-25,13:17:00,"236,06","236,26","236,06","236,26","472.461,75",20
ICFFUT,2024-07-25,13:18:00,"236,06","237,31","236,06","237,27","497.676,38",21
ICFFUT,2024-07-25,13:05:00,"235,41","235,50","235,41","235,50","164.810,27",7
ICFFUT,2024-07-25,13:19:00,"237,27","237,43","237,27","237,43","47.469,94",2
ICFFUT,2024-07-25,13:21:00,"237,15","237,15","237,15","237,15","23.714,81",1
ICFFUT,2024-07-25,13:23:00,"237,23","237,47","237,07","237,07","71.176,68",3
ICFFUT,2024-07-25,13:26:00,"236,46","236,46","236,46","236,46","23.646,27",1
ICFFUT,2024-07-25,13:29:00,"236,46","236,46","236,46","236,46","23.646,27",1
ICFFUT,2024-07-25,13:32:00,"235,86","235,86","235,86","235,86","47.171,59",2
ICFFUT,2024-07-25,13:38:00,"235,78","235,78","235,78","235,78","23.577,73",1
ICFFUT,2024-07-25,13:39:00,"235,70","235,70","235,70","235,70","23.569,67",1
ICFFUT,2024-07-25,13:20:00,"237,15","237,15","237,15","237,15","23.714,81",1
ICFFUT,2024-07-25,11:29:00,"232,71","233,16","232,71","233,16","116.400,93",5
ICFFUT,2024-07-25,13:04:00,"235,70","235,70","235,41","235,41","211.925,41",9
ICFFUT,2024-07-25,11:18:00,"233,56","233,56","233,56","233,56","23.355,98",1
ICFFUT,2024-07-25,09:32:00,"231,58","231,87","231,54","231,87","185.311,77",8
ICFFUT,2024-07-25,09:33:00,"232,19","232,23","232,19","232,23","116.110,65",5
ICFFUT,2024-07-25,09:34:00,"231,83","232,23","231,75","232,23","440.941,45",19
ICFFUT,2024-07-25,09:35:00,"232,23","232,23","232,23","232,23","69.668,81",3
ICFFUT,2024-07-25,09:36:00,"231,87","232,11","231,66","231,87","231.922,94",10
ICFFUT,2024-07-25,09:38:00,"231,83","231,83","231,83","231,83","115.913,09",5
ICFFUT,2024-07-25,09:39:00,"232,31","232,31","232,07","232,07","69.644,62",3
ICFFUT,2024-07-25,09:40:00,"231,99","231,99","231,99","231,99","115.993,72",5
ICFFUT,2024-07-25,09:41:00,"231,83","231,83","231,83","231,83","23.182,62",1
ICFFUT,2024-07-25,09:42:00,"231,95","231,95","231,95","231,95","23.194,71",1
ICFFUT,2024-07-25,09:44:00,"231,71","231,71","231,42","231,42","46.312,82",2
ICFFUT,2024-07-25,09:45:00,"231,42","231,42","231,42","231,42","23.142,30",1
ICFFUT,2024-07-25,09:46:00,"231,38","231,38","231,38","231,38","23.138,27",1
ICFFUT,2024-07-25,09:47:00,"231,34","231,34","231,34","231,34","23.134,24",1
ICFFUT,2024-07-25,09:48:00,"231,58","231,58","231,58","231,58","23.158,43",1
ICFFUT,2024-07-25,09:31:00,"231,58","231,58","231,58","231,58","23.158,43",1
ICFFUT,2024-07-25,09:30:00,"231,66","231,66","231,58","231,58","46.324,92",2
ICFFUT,2024-07-25,09:29:00,"231,83","231,83","231,83","231,83","46.365,24",2
ICFFUT,2024-07-25,09:28:00,"231,83","231,83","231,83","231,83","115.913,09",5
ICFFUT,2024-07-25,11:28:00,"232,71","232,71","232,71","232,71","23.271,32",1
ICFFUT,2024-07-25,09:00:00,"232,63","232,63","232,63","232,63","23.263,25",1
ICFFUT,2024-07-25,09:02:00,"232,63","232,67","232,63","232,67","46.530,54",2
ICFFUT,2024-07-25,09:03:00,"233,36","233,36","233,36","233,36","140.014,95",6
ICFFUT,2024-07-25,09:04:00,"232,67","232,67","232,67","232,67","23.267,28",1
ICFFUT,2024-07-25,09:08:00,"232,67","232,67","232,67","232,67","23.267,28",1
ICFFUT,2024-07-25,09:09:00,"232,39","232,39","232,39","232,39","23.239,06",1
ICFFUT,2024-07-25,09:50:00,"231,42","231,42","231,42","231,42","23.142,30",1
ICFFUT,2024-07-25,09:10:00,"232,39","232,39","232,23","232,23","116.179,19",5
ICFFUT,2024-07-25,09:13:00,"232,59","232,63","232,59","232,63","116.304,17",5
ICFFUT,2024-07-25,09:15:00,"232,91","232,91","232,91","232,91","116.457,38",5
ICFFUT,2024-07-25,09:17:00,"232,63","232,63","232,63","232,63","46.526,51",2
ICFFUT,2024-07-25,09:18:00,"232,47","232,47","232,15","232,23","116.154,99",5
ICFFUT,2024-07-25,09:20:00,"232,23","232,43","232,23","232,43","69.688,97",3
ICFFUT,2024-07-25,09:26:00,"232,23","232,23","232,07","232,07","185.767,36",8
ICFFUT,2024-07-25,09:27:00,"232,07","232,07","231,87","231,87","115.989,69",5
ICFFUT,2024-07-25,09:11:00,"232,39","232,47","232,39","232,47","92.964,31",4
ICFFUT,2024-07-25,09:57:00,"231,26","231,30","231,14","231,14","208.079,11",9
ICFFUT,2024-07-25,09:16:00,"232,96","232,96","232,96","232,96","23.295,51",1
ICFFUT,2024-07-25,09:59:00,"232,03","232,07","232,03","232,07","46.409,59",2
ICFFUT,2024-07-25,10:49:00,"232,23","232,23","232,23","232,23","23.222,94",1
ICFFUT,2024-07-25,10:50:00,"232,43","233,04","232,43","233,04","930.050,34",40
ICFFUT,2024-07-25,10:51:00,"233,00","233,00","233,00","233,00","23.299,54",1
ICFFUT,2024-07-25,10:53:00,"232,31","232,31","232,23","232,23","69.676,87",3
ICFFUT,2024-07-25,10:54:00,"232,23","232,23","232,23","232,23","23.222,94",1
ICFFUT,2024-07-25,10:58:00,"232,59","232,83","232,59","232,83","46.542,63",2
ICFFUT,2024-07-25,10:59:00,"233,04","233,04","233,04","233,04","46.607,14",2
ICFFUT,2024-07-25,11:01:00,"233,04","233,04","233,04","233,04","23.303,57",1
ICFFUT,2024-07-25,11:06:00,"233,48","233,48","233,48","233,48","23.347,92",1
ICFFUT,2024-07-25,11:07:00,"233,64","233,64","233,60","233,60","140.176,22",6
ICFFUT,2024-07-25,11:08:00,"233,52","233,52","233,52","233,52","70.055,86",3
ICFFUT,2024-07-25,11:15:00,"233,40","233,44","233,40","233,44","186.730,95",8
ICFFUT,2024-07-25,11:16:00,"233,44","233,44","233,44","233,44","46.687,78",2
ICFFUT,2024-07-25,09:58:00,"231,38","231,71","231,38","231,71","208.288,77",9
ICFFUT,2024-07-25,11:17:00,"233,44","233,44","233,44","233,44","23.343,89",1
ICFFUT,2024-07-25,10:48:00,"232,23","232,23","232,23","232,23","23.222,94",1
ICFFUT,2024-07-25,10:47:00,"232,23","232,23","232,23","232,23","209.006,42",9
ICFFUT,2024-07-25,11:05:00,"233,40","233,96","233,40","233,48","303.918,07",13
ICFFUT,2024-07-25,10:39:00,"232,47","232,47","232,47","232,47","69.741,38",3
ICFFUT,2024-07-25,10:04:00,"231,02","231,02","230,78","230,86","184.707,00",8
ICFFUT,2024-07-25,10:45:00,"232,15","232,23","232,15","232,23","46.437,81",2
ICFFUT,2024-07-25,10:05:00,"231,18","231,18","231,18","231,18","23.118,11",1
ICFFUT,2024-07-25,10:06:00,"231,50","231,54","231,50","231,54","46.304,76",2
ICFFUT,2024-07-25,10:00:00,"231,83","231,83","231,83","231,83","23.182,62",1
ICFFUT,2024-07-25,10:12:00,"231,42","231,42","231,42","231,42","115.711,50",5
ICFFUT,2024-07-25,10:14:00,"231,79","231,79","231,79","231,79","46.357,17",2
