asset,date,open,max,min,close,volume_usd,quantity
SJCFUT,2025-06-02 10:15:00,"24,54","24,54","24,54","24,54","11.045,15",1
SJCFUT,2025-06-02 10:05:00,"24,56","24,56","24,56","24,56","11.049,96",1
SJCFUT,2025-06-02 09:58:00,"24,54","24,54","24,54","24,54","11.045,15",1
SJCFUT,2025-06-02 09:33:00,"24,50","24,50","24,50","24,50","11.025,90",1
SJCFUT,2025-06-02 09:25:00,"24,47","24,47","24,46","24,46","66.063,93",6
SJCFUT,2025-06-02 09:23:00,"24,47","24,47","24,47","24,47","22.022,91",2
SJCFUT,2025-06-02 09:19:00,"24,46","24,46","24,46","24,46","33.019,93",3
SJCFUT,2025-06-02 09:13:00,"24,44","24,44","24,44","24,44","296.919,51",27
SJCFUT,2025-06-02 09:05:00,"24,44","24,44","24,44","24,44","32.991,06",3
SJCFUT,2025-05-30 15:18:00,"24,56","24,56","24,56","24,56","33.149,88",3
SJCFUT,2025-05-30 15:15:00,"24,57","24,57","24,57","24,57","276.369,28",25
SJCFUT,2025-05-30 15:14:00,"24,58","24,58","24,58","24,58","11.059,58",1
SJCFUT,2025-05-30 15:11:00,"24,58","24,58","24,58","24,58","132.715,01",12
SJCFUT,2025-05-30 15:05:00,"24,54","24,54","24,54","24,54","828.385,94",75
SJCFUT,2025-05-30 14:59:00,"24,59","24,59","24,56","24,56","420.187,19",38
SJCFUT,2025-05-30 14:43:00,"24,59","24,59","24,59","24,59","22.128,79",2
SJCFUT,2025-05-30 14:38:00,"24,59","24,59","24,59","24,59","44.257,59",4
SJCFUT,2025-05-30 14:35:00,"24,59","24,59","24,59","24,59","44.257,59",4
SJCFUT,2025-05-30 13:43:00,"24,54","24,54","24,54","24,54","22.090,29",2
SJCFUT,2025-05-30 13:42:00,"24,53","24,53","24,53","24,53","11.040,33",1
SJCFUT,2025-05-30 13:28:00,"24,57","24,57","24,57","24,57","22.109,54",2
SJCFUT,2025-05-30 13:13:00,"24,56","24,56","24,56","24,56","33.149,88",3
SJCFUT,2025-05-30 13:04:00,"24,58","24,58","24,58","24,58","11.059,58",1
SJCFUT,2025-05-30 13:03:00,"24,58","24,58","24,58","24,58","22.119,17",2
SJCFUT,2025-05-30 12:57:00,"24,58","24,58","24,58","24,58","1.105.958,40",100
SJCFUT,2025-05-30 12:45:00,"24,57","24,57","24,57","24,57","55.273,86",5
SJCFUT,2025-05-30 12:43:00,"24,58","24,58","24,58","24,58","55.297,92",5
SJCFUT,2025-05-30 12:41:00,"24,56","24,56","24,56","24,56","66.299,75",6
SJCFUT,2025-05-30 12:39:00,"24,56","24,56","24,56","24,56","22.099,92",2
SJCFUT,2025-05-30 12:37:00,"24,57","24,57","24,57","24,57","11.054,77",1
SJCFUT,2025-05-30 12:34:00,"24,60","24,60","24,60","24,60","22.138,42",2
SJCFUT,2025-05-30 12:32:00,"24,60","24,60","24,60","24,60","22.138,42",2
SJCFUT,2025-05-30 12:30:00,"24,61","24,61","24,61","24,61","33.222,07",3
SJCFUT,2025-05-30 12:27:00,"24,62","24,62","24,62","24,62","22.157,67",2
SJCFUT,2025-05-30 12:20:00,"24,63","24,63","24,63","24,63","33.250,94",3
SJCFUT,2025-05-30 12:11:00,"24,63","24,63","24,63","24,63","22.167,30",2
SJCFUT,2025-05-30 11:47:00,"24,67","24,67","24,67","24,67","22.205,80",2
SJCFUT,2025-05-30 11:30:00,"24,62","24,62","24,62","24,62","166.182,52",15
SJCFUT,2025-05-30 10:54:00,"24,74","24,74","24,74","24,74","11.131,77",1
SJCFUT,2025-05-30 10:47:00,"24,73","24,73","24,73","24,73","22.253,92",2
SJCFUT,2025-05-30 09:28:00,"24,65","24,65","24,65","24,65","33.279,82",3
SJCFUT,2025-05-30 09:21:00,"24,67","24,67","24,67","24,67","88.823,19",8
SJCFUT,2025-05-29 15:16:00,"24,78","24,78","24,78","24,78","11.151,03",1
SJCFUT,2025-05-29 15:15:00,"24,80","24,80","24,80","24,80","11.160,65",1
SJCFUT,2025-05-29 15:13:00,"24,79","24,79","24,79","24,79","111.558,38",10
SJCFUT,2025-05-29 15:12:00,"24,79","24,79","24,79","24,79","22.311,68",2
SJCFUT,2025-05-29 15:11:00,"24,78","24,78","24,78","24,78","334.530,76",30
SJCFUT,2025-05-29 15:06:00,"24,78","24,78","24,78","24,78","22.302,05",2
SJCFUT,2025-05-29 15:01:00,"24,77","24,77","24,77","24,77","11.146,21",1
SJCFUT,2025-05-29 14:55:00,"24,75","24,75","24,75","24,75","66.819,52",6
SJCFUT,2025-05-29 14:08:00,"24,73","24,73","24,73","24,73","44.507,85",4
SJCFUT,2025-05-29 13:58:00,"24,74","24,74","24,74","24,74","11.131,77",1
SJCFUT,2025-05-29 13:29:00,"24,72","24,72","24,72","24,72","11.122,15",1
SJCFUT,2025-05-29 13:26:00,"24,71","24,72","24,71","24,72","44.478,97",4
SJCFUT,2025-05-29 12:34:00,"24,64","24,64","24,64","24,64","11.088,46",1
SJCFUT,2025-05-29 12:31:00,"24,63","24,63","24,63","24,63","11.083,65",1
SJCFUT,2025-05-29 12:22:00,"24,60","24,60","24,60","24,60","11.069,21",1
SJCFUT,2025-05-29 11:29:00,"24,57","24,57","24,57","24,57","55.273,86",5
SJCFUT,2025-05-29 11:28:00,"24,56","24,56","24,56","24,56","22.099,92",2
SJCFUT,2025-05-29 11:19:00,"24,56","24,56","24,56","24,56","11.049,96",1
SJCFUT,2025-05-29 11:05:00,"24,61","24,61","24,61","24,61","33.222,07",3
SJCFUT,2025-05-29 11:01:00,"24,57","24,57","24,57","24,57","11.054,77",1
SJCFUT,2025-05-29 10:46:00,"24,54","24,54","24,54","24,54","585.392,73",53
SJCFUT,2025-05-29 10:39:00,"24,59","24,59","24,59","24,59","11.064,40",1
SJCFUT,2025-05-29 10:38:00,"24,59","24,59","24,59","24,59","11.064,40",1
SJCFUT,2025-05-29 10:35:00,"24,60","24,60","24,60","24,60","44.276,84",4
SJCFUT,2025-05-29 10:32:00,"24,59","24,59","24,59","24,59","22.128,79",2
SJCFUT,2025-05-29 10:30:00,"24,63","24,63","24,60","24,60","564.616,31",51
SJCFUT,2025-05-29 10:21:00,"24,71","24,71","24,71","24,71","111.173,36",10
SJCFUT,2025-05-29 10:08:00,"24,61","24,61","24,61","24,61","11.074,02",1
SJCFUT,2025-05-29 09:33:00,"24,61","24,63","24,61","24,63","44.305,71",4
SJCFUT,2025-05-29 09:29:00,"24,63","24,63","24,63","24,63","11.083,65",1
SJCFUT,2025-05-29 09:26:00,"24,63","24,63","24,63","24,63","11.083,65",1
SJCFUT,2025-05-29 09:17:00,"24,71","24,71","24,71","24,71","11.117,34",1
SJCFUT,2025-05-29 09:09:00,"24,69","24,69","24,69","24,69","33.337,57",3
SJCFUT,2025-05-28 15:19:00,"24,74","24,74","24,74","24,74","11.131,77",1
SJCFUT,2025-05-28 15:16:00,"24,75","24,75","24,75","24,75","55.682,94",5
SJCFUT,2025-05-28 15:14:00,"24,73","24,73","24,73","24,73","89.015,69",8
SJCFUT,2025-05-28 15:13:00,"24,72","24,72","24,72","24,72","11.122,15",1
SJCFUT,2025-05-28 15:11:00,"24,73","24,73","24,73","24,73","11.126,96",1
SJCFUT,2025-05-28 15:07:00,"24,72","24,73","24,72","24,73","222.491,11",20
SJCFUT,2025-05-28 15:06:00,"24,72","24,72","24,72","24,72","11.122,15",1
SJCFUT,2025-05-28 15:05:00,"24,72","24,72","24,72","24,72","11.122,15",1
SJCFUT,2025-05-28 15:04:00,"24,72","24,72","24,72","24,72","111.221,49",10
SJCFUT,2025-05-28 15:02:00,"24,74","24,74","24,74","24,74","11.131,77",1
SJCFUT,2025-05-28 14:51:00,"24,74","24,74","24,74","24,74","133.581,29",12
SJCFUT,2025-05-28 14:50:00,"24,73","24,73","24,73","24,73","22.253,92",2
SJCFUT,2025-05-28 14:45:00,"24,74","24,74","24,74","24,74","11.131,77",1
SJCFUT,2025-05-28 14:44:00,"24,75","24,75","24,75","24,75","11.136,59",1
SJCFUT,2025-05-28 14:35:00,"24,77","24,77","24,77","24,77","11.146,21",1
SJCFUT,2025-05-28 14:24:00,"24,79","24,79","24,79","24,79","11.155,84",1
SJCFUT,2025-05-28 14:14:00,"24,79","24,79","24,79","24,79","11.155,84",1
SJCFUT,2025-05-28 14:13:00,"24,79","24,79","24,79","24,79","22.311,68",2
SJCFUT,2025-05-28 14:09:00,"24,76","24,76","24,76","24,76","44.565,60",4
SJCFUT,2025-05-28 13:57:00,"24,74","24,74","24,74","24,74","22.263,55",2
SJCFUT,2025-05-28 13:42:00,"24,74","24,74","24,74","24,74","22.263,55",2
SJCFUT,2025-05-28 13:34:00,"24,75","24,75","24,75","24,75","22.273,17",2
SJCFUT,2025-05-28 13:33:00,"24,76","24,76","24,76","24,76","11.141,40",1
SJCFUT,2025-05-28 13:12:00,"24,75","24,75","24,75","24,75","11.136,59",1
SJCFUT,2025-05-28 13:07:00,"24,76","24,76","24,76","24,76","55.707,00",5
SJCFUT,2025-05-28 13:01:00,"24,78","24,78","24,78","24,78","11.151,03",1
SJCFUT,2025-05-28 12:53:00,"24,77","24,77","24,77","24,77","22.292,43",2
SJCFUT,2025-05-28 12:52:00,"24,79","24,79","24,79","24,79","11.155,84",1
SJCFUT,2025-05-28 12:51:00,"24,78","24,78","24,78","24,78","11.151,03",1
SJCFUT,2025-05-28 12:50:00,"24,78","24,78","24,78","24,78","33.453,08",3
SJCFUT,2025-05-28 12:36:00,"24,79","24,79","24,79","24,79","33.467,51",3
SJCFUT,2025-05-28 12:23:00,"24,79","24,79","24,79","24,79","111.558,38",10
SJCFUT,2025-05-28 12:20:00,"24,81","24,81","24,81","24,81","11.165,46",1
SJCFUT,2025-05-28 12:18:00,"24,81","24,81","24,81","24,81","22.330,93",2
SJCFUT,2025-05-28 12:17:00,"24,81","24,81","24,81","24,81","178.647,41",16
SJCFUT,2025-05-28 12:14:00,"24,82","24,82","24,81","24,81","44.671,48",4
SJCFUT,2025-05-28 12:12:00,"24,83","24,83","24,83","24,83","55.875,44",5
SJCFUT,2025-05-28 12:00:00,"24,83","24,87","24,83","24,87","67.064,97",6
SJCFUT,2025-05-28 11:48:00,"24,85","24,85","24,85","24,85","100.662,43",9
SJCFUT,2025-05-28 11:39:00,"24,87","24,87","24,87","24,87","11.189,53",1
SJCFUT,2025-05-28 11:32:00,"24,87","24,87","24,87","24,87","89.516,22",8
SJCFUT,2025-05-28 11:31:00,"24,87","24,87","24,87","24,87","134.274,32",12
SJCFUT,2025-05-28 11:18:00,"24,88","24,88","24,88","24,88","11.194,34",1
SJCFUT,2025-05-28 11:15:00,"24,88","24,88","24,88","24,88","111.943,40",10
SJCFUT,2025-05-28 10:56:00,"24,88","24,88","24,88","24,88","11.194,34",1
SJCFUT,2025-05-28 10:53:00,"24,84","24,84","24,84","24,84","22.359,80",2
SJCFUT,2025-05-28 10:50:00,"24,90","24,90","24,90","24,90","11.203,96",1
SJCFUT,2025-05-28 10:45:00,"24,92","24,92","24,92","24,92","11.213,59",1
SJCFUT,2025-05-28 10:44:00,"24,91","24,91","24,91","24,91","11.208,78",1
SJCFUT,2025-05-28 10:43:00,"24,91","24,91","24,91","24,91","11.208,78",1
SJCFUT,2025-05-28 10:39:00,"24,92","24,92","24,89","24,89","426.063,50",38
SJCFUT,2025-05-28 10:30:00,"24,95","24,95","24,94","24,94","44.907,30",4
SJCFUT,2025-05-28 09:52:00,"24,94","24,94","24,94","24,94","101.008,94",9
SJCFUT,2025-05-28 09:51:00,"25,10","25,11","25,10","25,11","124.254,28",11
SJCFUT,2025-05-28 09:32:00,"24,96","24,96","24,96","24,96","112.328,41",10
SJCFUT,2025-05-28 09:18:00,"24,98","24,98","24,98","24,98","11.242,47",1
SJCFUT,2025-05-28 09:15:00,"25,00","25,00","25,00","25,00","112.520,92",10
SJCFUT,2025-05-28 09:12:00,"25,00","25,00","25,00","25,00","11.252,09",1
SJCFUT,2025-05-28 09:11:00,"25,00","25,00","25,00","25,00","22.504,18",2
SJCFUT,2025-05-28 09:02:00,"24,96","24,96","24,96","24,96","11.232,84",1
SJCFUT,2025-05-28 09:01:00,"24,94","24,95","24,94","24,95","22.451,24",2
SJCFUT,2025-05-27 15:11:00,"25,04","25,04","25,04","25,04","112.665,30",10
SJCFUT,2025-05-27 15:09:00,"25,04","25,04","25,04","25,04","11.266,53",1
SJCFUT,2025-05-27 15:06:00,"25,05","25,05","25,05","25,05","11.271,34",1
SJCFUT,2025-05-27 14:53:00,"25,03","25,03","25,03","25,03","11.261,72",1
SJCFUT,2025-05-27 14:33:00,"25,07","25,07","25,07","25,07","90.247,75",8
SJCFUT,2025-05-27 12:05:00,"25,00","25,00","24,99","24,99","33.746,65",3
SJCFUT,2025-05-27 11:30:00,"25,03","25,03","25,03","25,03","11.261,72",1
SJCFUT,2025-05-27 11:13:00,"25,06","25,06","25,06","25,06","11.276,16",1
SJCFUT,2025-05-27 11:11:00,"25,09","25,09","25,07","25,07","45.152,75",4
SJCFUT,2025-05-27 11:07:00,"25,13","25,13","25,13","25,13","11.309,84",1
SJCFUT,2025-05-27 10:45:00,"25,15","25,15","25,15","25,15","11.319,47",1
SJCFUT,2025-05-27 10:42:00,"25,15","25,15","25,15","25,15","11.319,47",1
SJCFUT,2025-05-27 10:36:00,"25,13","25,13","25,13","25,13","11.309,84",1
SJCFUT,2025-05-27 10:32:00,"25,14","25,14","25,14","25,14","22.629,31",2
SJCFUT,2025-05-27 10:31:00,"25,14","25,14","25,14","25,14","33.943,97",3
SJCFUT,2025-05-27 10:30:00,"25,13","25,15","25,13","25,15","33.948,78",3
SJCFUT,2025-05-27 10:27:00,"25,03","25,03","25,03","25,03","22.523,43",2
SJCFUT,2025-05-27 10:26:00,"25,11","25,11","25,05","25,05","56.443,34",5
SJCFUT,2025-05-27 10:02:00,"25,18","25,18","25,18","25,18","22.658,19",2
SJCFUT,2025-05-27 09:44:00,"25,17","25,17","25,17","25,17","22.648,56",2
SJCFUT,2025-05-27 09:37:00,"25,13","25,14","25,13","25,14","429.783,71",38
SJCFUT,2025-05-27 09:36:00,"25,12","25,12","25,12","25,12","113.050,32",10
SJCFUT,2025-05-27 09:06:00,"25,10","25,10","25,10","25,10","11.295,41",1
SJCFUT,2025-05-23 15:07:00,"24,97","24,97","24,97","24,97","44.950,62",4
SJCFUT,2025-05-23 15:04:00,"24,98","24,98","24,98","24,98","11.242,47",1
SJCFUT,2025-05-23 14:10:00,"24,99","24,99","24,99","24,99","33.741,84",3
SJCFUT,2025-05-23 13:58:00,"24,96","24,96","24,96","24,96","11.232,84",1
SJCFUT,2025-05-23 13:26:00,"24,98","24,98","24,98","24,98","11.242,47",1
SJCFUT,2025-05-23 13:14:00,"24,99","24,99","24,99","24,99","112.472,79",10
SJCFUT,2025-05-23 13:09:00,"24,98","24,98","24,98","24,98","11.242,47",1
SJCFUT,2025-05-23 13:07:00,"24,98","24,98","24,98","24,98","11.242,47",1
SJCFUT,2025-05-23 12:55:00,"24,95","24,95","24,95","24,95","11.228,03",1
SJCFUT,2025-05-23 12:25:00,"24,94","24,94","24,94","24,94","157.125,02",14
SJCFUT,2025-05-23 12:00:00,"24,89","24,89","24,89","24,89","235.182,20",21
SJCFUT,2025-05-23 11:57:00,"24,92","24,92","24,92","24,92","134.563,08",12
SJCFUT,2025-05-23 11:35:00,"24,94","24,94","24,94","24,94","11.223,22",1
SJCFUT,2025-05-23 11:30:00,"24,99","24,99","24,99","24,99","11.247,28",1
SJCFUT,2025-05-23 11:12:00,"24,99","24,99","24,99","24,99","56.236,40",5
SJCFUT,2025-05-23 10:48:00,"24,97","24,97","24,97","24,97","22.475,31",2
SJCFUT,2025-05-23 10:38:00,"25,02","25,02","25,02","25,02","11.256,90",1
SJCFUT,2025-05-23 10:30:00,"25,03","25,03","25,03","25,03","11.261,72",1
SJCFUT,2025-05-23 10:29:00,"24,95","24,95","24,95","24,95","11.228,03",1
SJCFUT,2025-05-23 09:36:00,"24,96","24,96","24,95","24,95","22.460,87",2
SJCFUT,2025-05-23 09:17:00,"25,03","25,03","25,03","25,03","11.261,72",1
SJCFUT,2025-05-23 09:12:00,"24,99","24,99","24,99","24,99","112.472,79",10
SJCFUT,2025-05-23 09:06:00,"24,92","24,92","24,92","24,92","616.747,47",55
SJCFUT,2025-05-23 09:05:00,"24,97","24,97","24,97","24,97","337.129,62",30
SJCFUT,2025-05-23 09:00:00,"24,96","24,96","24,96","24,96","11.232,84",1
SJCFUT,2025-05-22 15:16:00,"25,17","25,17","25,17","25,17","113.242,82",10
SJCFUT,2025-05-22 15:09:00,"25,18","25,18","25,17","25,17","67.955,32",6
SJCFUT,2025-05-22 15:04:00,"25,17","25,17","25,14","25,14","169.767,98",15
SJCFUT,2025-05-22 14:34:00,"25,19","25,19","25,19","25,19","11.333,91",1
SJCFUT,2025-05-22 14:33:00,"25,18","25,18","25,18","25,18","11.329,10",1
SJCFUT,2025-05-22 14:30:00,"25,19","25,19","25,19","25,19","56.669,54",5
SJCFUT,2025-05-22 14:21:00,"25,18","25,18","25,18","25,18","67.974,57",6
SJCFUT,2025-05-22 14:13:00,"25,17","25,17","25,17","25,17","33.972,85",3
SJCFUT,2025-05-22 13:47:00,"25,15","25,15","25,15","25,15","45.277,88",4
SJCFUT,2025-05-22 13:35:00,"25,13","25,13","25,11","25,11","135.698,88",12
SJCFUT,2025-05-22 12:58:00,"25,20","25,20","25,20","25,20","11.338,72",1
SJCFUT,2025-05-22 12:47:00,"25,20","25,20","25,20","25,20","68.032,32",6
SJCFUT,2025-05-22 12:25:00,"25,22","25,22","25,22","25,22","11.348,35",1
SJCFUT,2025-05-22 12:22:00,"25,23","25,23","25,23","25,23","124.884,75",11
SJCFUT,2025-05-22 11:41:00,"25,15","25,15","25,15","25,15","45.277,88",4
SJCFUT,2025-05-22 11:16:00,"25,19","25,20","25,19","25,20","22.672,63",2
SJCFUT,2025-05-22 11:00:00,"25,19","25,19","25,15","25,15","33.972,85",3
SJCFUT,2025-05-22 10:54:00,"25,15","25,18","25,15","25,18","33.968,03",3
SJCFUT,2025-05-22 10:49:00,"25,13","25,13","25,13","25,13","11.309,84",1
SJCFUT,2025-05-22 10:48:00,"25,13","25,13","25,13","25,13","11.309,84",1
SJCFUT,2025-05-22 10:31:00,"25,09","25,09","25,09","25,09","11.290,59",1
SJCFUT,2025-05-22 10:28:00,"25,12","25,12","25,12","25,12","11.305,03",1
SJCFUT,2025-05-22 09:58:00,"25,12","25,12","25,12","25,12","11.305,03",1
SJCFUT,2025-05-22 09:18:00,"24,97","24,97","24,97","24,97","11.237,65",1
SJCFUT,2025-05-22 09:13:00,"24,98","24,98","24,98","24,98","11.242,47",1
SJCFUT,2025-05-22 09:05:00,"24,98","24,98","24,98","24,98","11.242,47",1
SJCFUT,2025-05-22 09:04:00,"24,99","24,99","24,99","24,99","11.247,28",1
SJCFUT,2025-05-22 09:02:00,"24,98","24,98","24,98","24,98","11.242,47",1
SJCFUT,2025-05-21 15:17:00,"25,03","25,03","25,03","25,03","225.234,35",20
SJCFUT,2025-05-21 15:09:00,"25,06","25,06","25,06","25,06","45.104,62",4
SJCFUT,2025-05-21 15:08:00,"25,05","25,05","25,05","25,05","67.628,06",6
SJCFUT,2025-05-21 14:25:00,"25,06","25,06","25,06","25,06","11.276,16",1
SJCFUT,2025-05-21 13:41:00,"25,09","25,09","25,09","25,09","56.452,97",5
SJCFUT,2025-05-21 13:11:00,"25,13","25,13","25,13","25,13","45.239,38",4
SJCFUT,2025-05-21 13:01:00,"25,13","25,13","25,13","25,13","339.295,33",30
SJCFUT,2025-05-21 12:56:00,"25,15","25,15","25,15","25,15","22.638,94",2
SJCFUT,2025-05-21 12:54:00,"25,14","25,14","25,14","25,14","11.314,66",1
SJCFUT,2025-05-21 12:53:00,"25,14","25,15","25,14","25,15","101.836,73",9
SJCFUT,2025-05-21 12:46:00,"25,13","25,13","25,13","25,13","11.309,84",1
SJCFUT,2025-05-21 12:41:00,"25,12","25,12","25,12","25,12","45.220,13",4
SJCFUT,2025-05-21 12:39:00,"25,12","25,13","25,12","25,13","554.172,75",49
SJCFUT,2025-05-21 12:31:00,"25,08","25,08","25,08","25,08","90.286,25",8
SJCFUT,2025-05-21 12:26:00,"25,06","25,08","25,06","25,08","282.115,65",25
SJCFUT,2025-05-21 12:20:00,"25,05","25,05","25,05","25,05","281.783,57",25
SJCFUT,2025-05-21 12:07:00,"25,02","25,02","25,02","25,02","11.256,90",1
SJCFUT,2025-05-21 11:58:00,"25,05","25,05","25,05","25,05","112.713,43",10
SJCFUT,2025-05-21 11:40:00,"25,08","25,08","25,07","25,07","22.566,75",2
SJCFUT,2025-05-21 11:35:00,"25,13","25,13","25,13","25,13","101.788,60",9
SJCFUT,2025-05-21 11:34:00,"25,11","25,13","25,11","25,13","282.726,86",25
SJCFUT,2025-05-21 11:33:00,"25,07","25,11","25,07","25,11","158.145,31",14
SJCFUT,2025-05-21 11:32:00,"25,06","25,07","25,06","25,07","22.557,12",2
SJCFUT,2025-05-21 11:29:00,"25,05","25,05","25,05","25,05","22.542,69",2
SJCFUT,2025-05-21 11:26:00,"25,05","25,05","25,05","25,05","22.542,69",2
SJCFUT,2025-05-21 11:25:00,"25,03","25,04","25,03","25,04","337.899,65",30
SJCFUT,2025-05-21 11:24:00,"25,02","25,03","25,02","25,03","281.538,12",25
SJCFUT,2025-05-21 11:07:00,"24,96","24,96","24,96","24,96","224.656,82",20
SJCFUT,2025-05-21 11:01:00,"24,98","24,98","24,98","24,98","202.364,40",18
SJCFUT,2025-05-21 10:44:00,"24,96","24,96","24,96","24,96","11.232,84",1
SJCFUT,2025-05-21 10:42:00,"24,96","24,96","24,96","24,96","11.232,84",1
SJCFUT,2025-05-21 10:39:00,"24,91","24,91","24,91","24,91","11.208,78",1
SJCFUT,2025-05-21 10:37:00,"24,92","24,92","24,92","24,92","22.427,18",2
SJCFUT,2025-05-21 10:36:00,"24,94","24,94","24,94","24,94","11.223,22",1
SJCFUT,2025-05-21 10:30:00,"24,99","25,00","24,95","24,96","67.464,42",6
SJCFUT,2025-05-21 10:12:00,"24,95","24,95","24,95","24,95","11.228,03",1
SJCFUT,2025-05-21 09:53:00,"24,94","24,94","24,94","24,94","11.223,22",1
SJCFUT,2025-05-21 09:50:00,"24,95","24,95","24,95","24,95","11.228,03",1
SJCFUT,2025-05-21 09:40:00,"24,98","24,98","24,98","24,98","112.424,67",10
SJCFUT,2025-05-21 09:35:00,"25,00","25,00","25,00","25,00","11.252,09",1
SJCFUT,2025-05-21 09:25:00,"25,03","25,03","25,03","25,03","67.570,30",6
SJCFUT,2025-05-21 09:24:00,"25,03","25,03","25,03","25,03","11.261,72",1
SJCFUT,2025-05-21 09:22:00,"25,02","25,03","25,02","25,03","123.835,58",11
SJCFUT,2025-05-21 09:11:00,"24,98","24,98","24,98","24,98","11.242,47",1
SJCFUT,2025-05-21 09:10:00,"24,99","24,99","24,99","24,99","56.236,40",5
SJCFUT,2025-05-21 09:09:00,"24,97","24,97","24,97","24,97","11.237,65",1
SJCFUT,2025-05-21 09:06:00,"24,96","24,96","24,95","24,95","44.926,55",4
SJCFUT,2025-05-21 09:03:00,"24,94","24,94","24,94","24,94","56.116,08",5
SJCFUT,2025-05-21 09:02:00,"24,99","24,99","24,99","24,99","33.741,84",3
SJCFUT,2025-05-20 15:16:00,"24,84","24,84","24,84","24,84","55.899,51",5
SJCFUT,2025-05-20 15:14:00,"24,84","24,84","24,84","24,84","111.799,01",10
SJCFUT,2025-05-20 15:07:00,"24,82","24,82","24,82","24,82","11.170,28",1
SJCFUT,2025-05-20 15:03:00,"24,82","24,82","24,82","24,82","55.851,38",5
SJCFUT,2025-05-20 15:00:00,"24,83","24,83","24,83","24,83","67.050,53",6
SJCFUT,2025-05-20 14:37:00,"24,83","24,83","24,83","24,83","67.050,53",6
SJCFUT,2025-05-20 14:31:00,"24,82","24,82","24,82","24,82","55.851,38",5
SJCFUT,2025-05-20 14:06:00,"24,81","24,82","24,81","24,82","33.506,02",3
SJCFUT,2025-05-20 13:50:00,"24,77","24,77","24,77","24,77","66.877,28",6
SJCFUT,2025-05-20 13:44:00,"24,77","24,77","24,77","24,77","66.877,28",6
SJCFUT,2025-05-20 13:13:00,"24,74","24,74","24,74","24,74","11.131,77",1
SJCFUT,2025-05-20 13:09:00,"24,77","24,77","24,77","24,77","11.146,21",1
SJCFUT,2025-05-20 13:07:00,"24,75","24,75","24,75","24,75","55.682,94",5
SJCFUT,2025-05-20 12:51:00,"24,74","24,74","24,74","24,74","11.131,77",1
SJCFUT,2025-05-20 12:36:00,"24,76","24,76","24,76","24,76","11.141,40",1
SJCFUT,2025-05-20 12:23:00,"24,76","24,76","24,76","24,76","89.131,20",8
SJCFUT,2025-05-20 12:18:00,"24,78","24,78","24,78","24,78","11.151,03",1
SJCFUT,2025-05-20 11:54:00,"24,83","24,83","24,83","24,83","111.750,89",10
SJCFUT,2025-05-20 11:46:00,"24,83","24,83","24,83","24,83","44.700,36",4
SJCFUT,2025-05-20 11:26:00,"24,88","24,88","24,88","24,88","22.388,68",2
SJCFUT,2025-05-20 11:25:00,"24,88","24,88","24,88","24,88","55.971,70",5
SJCFUT,2025-05-20 11:11:00,"24,87","24,87","24,87","24,87","22.379,05",2
SJCFUT,2025-05-20 11:10:00,"24,87","24,87","24,87","24,87","111.895,27",10
SJCFUT,2025-05-20 11:09:00,"24,85","24,85","24,85","24,85","11.184,71",1
SJCFUT,2025-05-20 11:06:00,"24,82","24,82","24,82","24,82","44.681,10",4
SJCFUT,2025-05-20 10:54:00,"24,82","24,82","24,82","24,82","22.340,55",2
SJCFUT,2025-05-20 10:35:00,"24,82","24,82","24,82","24,82","111.702,76",10
SJCFUT,2025-05-20 10:30:00,"24,78","24,78","24,77","24,77","189.490,43",17
SJCFUT,2025-05-20 09:43:00,"24,80","24,80","24,80","24,80","11.160,65",1
SJCFUT,2025-05-20 09:20:00,"24,81","24,81","24,81","24,81","11.165,46",1
SJCFUT,2025-05-20 09:08:00,"24,82","24,82","24,82","24,82","33.510,83",3
SJCFUT,2025-05-20 09:02:00,"24,80","24,80","24,80","24,80","11.160,65",1
SJCFUT,2025-05-20 09:00:00,"24,81","24,81","24,81","24,81","11.165,46",1
SJCFUT,2025-05-19 15:15:00,"24,78","24,78","24,78","24,78","22.302,05",2
SJCFUT,2025-05-19 15:10:00,"24,76","24,76","24,76","24,76","111.414,00",10
SJCFUT,2025-05-19 15:07:00,"24,75","24,75","24,75","24,75","55.682,94",5
SJCFUT,2025-05-19 14:54:00,"24,71","24,71","24,71","24,71","66.704,02",6
SJCFUT,2025-05-19 14:45:00,"24,69","24,69","24,69","24,69","33.337,57",3
SJCFUT,2025-05-19 14:41:00,"24,69","24,69","24,69","24,69","22.225,05",2
SJCFUT,2025-05-19 14:40:00,"24,69","24,69","24,69","24,69","55.562,62",5
SJCFUT,2025-05-19 14:36:00,"24,72","24,72","24,72","24,72","22.244,30",2
SJCFUT,2025-05-19 14:34:00,"24,74","24,74","24,74","24,74","22.263,55",2
